	Aque_0	Aque_1	Aque_10	Aque_11	Aque_12	Aque_13	Aque_14	Aque_15	Aque_16	Aque_17	Aque_18	Aque_19	Aque_2	Aque_20	Aque_21	Aque_22	Aque_23	Aque_24	Aque_25	Aque_26	Aque_3	Aque_4	Aque_5	Aque_6	Aque_7	Aque_8	Aque_9	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_3	Slac_4	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_33	Scil_34	Scil_35	Scil_36	Scil_37	Scil_38	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Scil_33	0.0	0.0	0.006443592204622381	0.0	0.01493478214647068	0.0	0.017416616642969996	0.0005229478516667034	0.022313765704135652	0.00021936321751213927	0.058935846937385704	0.008415136857578009	0.0033881700821773745	0.0	0.0001751242107144357	0.0034529581239517693	0.0	0.0	0.0	0.0	0.0	0.01967299378092575	0.0	0.0	0.0016278270829214133	0.0020235651071232935	0.0004326262576946168	0.0	0.007277038241788989	0.021776966526073936	0.0011041730141236464	0.07664332019810728	0.000315821952799668	0.07169420046910653	0.11129082456803518	0.00015956624399763062	0.11730693344014335	0.0	7.477608623195423e-05	0.0020632915582345507	0.0	0.0	0.0	0.003800920574643437	0.12135322688088943	0.0	0.0	0.0	0.0010476126091262402	0.003630879834448546	0.34480182591727426	0.48495045537702675	0.10329518691992998	0.0002139233202496546	0.009264133530098556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_34	0.0	0.0	0.014968829163591147	5.672323981960277e-05	0.0005463918696675263	0.02743279720528342	0.039746109884499684	0.000551755936412873	0.0	0.06462557791360281	0.0007423053409060549	0.00021305898241219716	0.0005348944350868158	0.015984433241475728	0.0	0.0	0.0017519542367771177	0.00019395427973305078	9.415275515149285e-05	0.0	0.04583010406778267	0.01735678649014895	0.01627547885961875	8.465892848772356e-05	0.0004586642700985545	0.006254723232663231	0.001325598640948816	0.0001124655860200062	0.051055102822140284	0.0	0.0006746078659350108	0.008073726432888503	0.010287063112106348	0.00019824092443767325	0.0004201336590089904	8.84168448185928e-05	0.0	0.0016517630229043886	0.00038417047322004917	0.0004500006262596823	0.0014746962959755595	0.0	0.0021181272214526705	0.0023355881948925353	0.0	0.0	0.0002189688498071078	0.0	0.0	0.35965208872585375	0.005629437323858025	0.0031035159777050678	0.0	0.0010647114951771437	0.32534055835939396	0.14069947508625466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_35	0.0	0.0	0.2220906329352957	0.0001992219695912618	0.0014557432076564528	0.03759335697916506	0.0014959762990303881	0.007529727562593498	0.0061271769715625654	0.0	0.0006880510106199956	0.002269687280056207	0.0	0.21968320716166007	0.0	0.0	0.0	0.0	0.0	0.0	0.12271231464247798	0.22106113119559873	0.6525893966905393	0.0	0.0009543847078915537	0.05065039687370073	0.0034130295491198357	0.003131430523606516	0.8733748698624773	0.0	0.0005784537269941765	0.0	0.40778187536888366	0.0002324562917690619	0.002698911227984502	0.0	6.344807066919933e-05	0.00034596413815201385	0.387128472885758	0.0	0.0	0.0	0.0032364921201975027	0.0	0.0	0.0	0.0	0.0	0.0	0.004359739256567551	0.04543661204479993	0.06166687524230689	0.0	0.016114851761135276	0.0	0.8048551525445274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_36	8.652046728673283e-05	0.0	0.0	0.0	0.0	0.002686553401952685	0.013635444270115505	0.0	0.0	0.19322722979028786	6.82017072762789e-05	0.0	0.00017822298325376575	0.0	0.0	0.0	0.006711750207276793	0.0036462141809456713	0.0	0.001499134485890843	0.0	0.005812318074700415	0.0	0.0	0.0006829856728749977	0.0	0.0006722118919894402	0.0	0.014404155841081212	0.0	0.0002687175370342825	0.01180266228459197	0.003089032512345119	0.0	0.00011189605883438608	0.0	0.0	0.0	0.00017088012177084237	0.0008886374506192962	0.0	0.0	0.0	7.89764752385884e-05	0.0	0.0	0.0	0.0	0.0	0.12787929204335702	0.0006171533824006287	0.004287289860609813	0.0016998854694505218	0.00013750834314811398	0.260594918303419	0.06213127047847199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_37	0.09848387094852767	0.04027066433868797	0.0	0.0	0.0	0.0	0.00040332573635116413	0.0	0.0	0.0	0.0	0.0	0.04944619418195455	0.0	0.0	0.0	0.0	0.0011156138534931172	0.0	0.0	0.0	0.0	0.0	0.081823212388582	0.0	0.0	0.0	0.0	0.0005773310925848262	0.0016208190935549788	0.0	0.0013758867511901032	0.0	0.0	0.0	0.0	0.8982382357348394	0.0	0.0	0.0	0.001973312625881581	0.0	0.0	0.0012668122576859754	0.0	0.002221068529844829	0.0	0.0	0.0	0.001413427764776369	0.0	0.0	0.0	0.4535048298714128	0.0007240455442715573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_38	0.000818915086401263	0.0	0.004405824039085324	0.0	0.0	0.007970916622687545	0.0013378748098419476	0.0012738623235895568	0.0	0.0	0.0	0.0	0.0016801638963201936	0.0	0.0	0.0004983206981512289	0.0	0.0	0.0	0.0	0.0	0.005270713624254894	0.014764268705375302	0.0	0.0	0.0	0.0	0.01449315816185208	0.10417632630688693	0.0	0.0	0.0	0.0005379772399472136	0.0	0.0	0.0	0.0	0.0	0.0009654112233591962	0.00020160252700361205	0.0	0.0	0.011056898022140221	0.01745380613606985	0.0	0.0	0.00015387005254621232	0.0	0.0	0.010055151230732088	0.0	0.00045983316604243955	0.0005033457594407025	0.0	0.001191398939544523	0.02398227290410418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_4	0.011313114916271714	0.5731359478514151	7.445091868500504e-05	0.003757174939064052	0.0005771509356344701	0.0	0.0009936720381128188	0.0	8.760085047685234e-05	0.0005893699415372875	0.2582026406415799	0.0	0.24370686977024275	0.0	0.007805557979838167	0.003954109497666794	0.0011560632280887087	0.005708873845988201	0.0	0.022546630195255567	7.741621190303278e-05	0.00035273400696735524	0.0	0.17545208547105823	0.004665882553132517	0.0	0.004391427098515667	0.004475862750357244	0.0	0.687307200252435	0.0	0.11123205845457367	0.0	0.0019558158607522096	0.0018852306650626147	0.013704849076083167	0.19411694415074046	0.008417719360807664	0.0	0.005671023033680566	0.05549484737926609	0.0006885672206913575	0.03071853068771338	0.027769432408959543	0.00582548416153081	0.0659646852407516	0.007701518210164432	0.0	0.7086909091311474	0.0012862945394821151	0.000946663288663737	0.0023605403664306076	0.026136989231377618	0.0	0.005063219832114932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_5	0.014830321447585509	0.007212914903925903	0.018880116504515623	0.005324797326528205	0.0004577924461429591	0.2458171576314855	0.006093385167334106	0.012497781677006837	0.005187372285136063	0.004280711959779521	0.0020416846861420696	0.004528188486828962	0.0014281691336719405	0.018933473259882417	0.0025743165113124447	0.0015255136760305497	0.022049817444313027	0.00011105961016668277	0.00028507423302625716	0.003282748728265369	0.15356427279927792	0.030838315799371723	0.2335901128039616	0.0	0.027799657572352938	0.08686434821975106	0.2090589287938281	0.18235201996015146	0.547480771321951	0.0001728612477797074	0.0013431719847802107	0.01573655366946839	0.01770000046300369	0.0008650112955867374	0.0022293165770661235	0.0018213040222892925	0.002257897752975971	0.0012322970629060437	0.014011797041594751	0.03488981124537331	0.0001389784850155486	0.0016306084340070403	0.28562881272745655	0.010367356298354165	0.0008159881126931576	0.0	0.0011010040106246093	0.00029794950273959376	0.0	0.448239568002744	0.06375101871637646	0.08976865305215695	0.011519306591411885	0.03618748594163171	0.4559208579966	0.6528604605482242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_6	0.00416002537061228	0.27703450518154915	0.0	0.008277209565217379	0.0	0.0	0.0047851280020467886	0.0	0.001456135588813852	0.01279320134228699	0.14089877808533618	0.00010163776404782919	0.3516894315036699	0.0	0.009939452090635936	0.0010898097164732242	0.0	0.012527158933020626	0.012708447282038788	0.013972925530223676	0.0	0.0001965310442681807	0.0	0.14558361983487414	0.007756847590368675	0.0	0.003561789176550896	0.012320278903545253	0.0014149382144389672	0.7703960665619222	0.38738957965346976	0.04004285071397834	0.002606230575675612	0.01479910522915925	0.000537918602022186	0.08438101847576991	0.14154179390508875	0.010414511320196152	0.0	0.009280762540239882	0.024265093495429407	0.0056051626522634415	0.024176921727986068	0.0376404210424722	0.08896024043857129	0.008647185152687049	0.02910386516965748	0.12248045500932433	0.006911690608094151	0.07677497032082106	0.001122417356834969	0.00124979697415313	0.09260018867375662	0.007107283363355814	0.003682324740841893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_7	0.02098878205814276	0.013435590546837985	0.025366927264546153	0.0019340607702311014	0.00010585179945511685	0.39818476825247795	0.009917548357012777	0.0	0.0014009301851641194	0.03593180945037352	0.0004377083199745593	0.0030087588807070982	0.0034396550550903583	0.19914508797353586	0.0003777079564661838	0.0	0.21854191664362807	0.0	0.0	0.011648975166701925	0.2708574521771768	0.061088244588765626	0.4324680491904682	0.0	0.0009700522990703769	0.007699991637302181	0.07217431658837593	0.11105649886433104	0.40875172885410105	0.0	0.017305873260791534	0.0008067910131735641	0.2134211294319627	0.0028249664144267676	0.005978541835796615	0.0007541103161639711	0.001292549304249596	0.001299836258034034	0.023971782982171563	0.01943538116307524	0.0001940346220739221	0.0007598528824472337	0.11104575915302198	0.03750385534229576	0.0015359304702110654	0.0	0.0016960579355494963	0.0018053112529266726	0.0	0.19402901080808493	0.06597241968810787	0.05186081118513945	0.0032358568347927294	0.24981879465004253	0.26551612752508597	0.7034345649553407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_8	0.010335898849954608	0.15612123357688454	0.00041475463053109753	0.0027291361055733912	0.0033270171272451543	0.0009655469772463394	0.027037960677657458	0.0008545751272440748	0.01518483051264087	0.0010622585314420507	0.5075479762483067	0.003698130126425882	0.06471732321078905	0.0	0.015381060631146262	0.0008546671162789614	0.0006967092041248453	0.0019445110059579406	0.013761017164840714	0.005113683623472632	0.003927019647843619	0.009209742798997278	0.0	0.0931929323942883	0.0018349425655764858	7.164209713358622e-05	0.00033946523942465984	0.005057749412873074	0.0022180585797195443	0.47872497269007735	0.028278616312584708	0.6068119400806186	0.0003393088411580457	0.28301880120349576	0.2633657439001399	0.031154547414690176	0.3839246313354213	0.003165683352339714	0.0	0.5242021204832314	0.0466011724537677	0.0002766900888517395	0.1776940042176199	0.18850381706411862	0.1390413543233577	0.10125380740386705	0.09656670479908822	0.0	0.025421594690801796	0.058528197344921463	0.28164170900249635	0.439346891459709	0.5510637074123771	0.0005928379788441077	0.01356130319799142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_9	0.06002574107890727	0.5728218302268199	0.0014779200980209913	0.025496097709964693	0.00022233360486010237	0.0	0.012330244457620437	0.0	0.0	0.024210389716801138	0.11328585404673326	0.01023398030245637	0.1614080525697436	0.0	0.03856053345843877	0.010100084778354581	0.0	0.011088076783181395	0.0	0.0	0.0006351957843965829	0.0028080431967406967	0.0	0.06388452777444009	0.03691059414488222	0.0	0.0019808672721127263	0.42253751710554077	0.01761049412112293	0.46391840196376527	0.015153757837285953	0.21155477003794315	0.0007293952964451514	0.018840468742075248	0.0005590915207377705	0.009372591348129202	0.06111562478595863	0.018597267260156612	0.00025290958414307885	0.010968834404035527	0.10643707955920037	0.03989141691258115	0.024623422121550657	0.02767801414697659	0.012342383679688311	0.003582739665307466	0.0013213432400810345	0.03106786591196205	0.005940527303299387	0.3971974992347973	0.001899190457064472	0.01200599512492909	0.03925856819818037	0.11202764347065435	0.1049636287783771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
