Aque_Archaeo_1;Scil_0	Aque_Archaeo_1;Scil_0_pval1	Aque_Archaeo_1;Scil_0_pval2	Aque_Archaeo_1;Scil_10	Aque_Archaeo_1;Scil_10_pval1	Aque_Archaeo_1;Scil_10_pval2	Aque_Archaeo_1;Scil_2	Aque_Archaeo_1;Scil_2_pval1	Aque_Archaeo_1;Scil_2_pval2	Aque_Archaeo_1;Scil_3	Aque_Archaeo_1;Scil_3_pval1	Aque_Archaeo_1;Scil_3_pval2	Aque_Archaeo_1;Scil_32	Aque_Archaeo_1;Scil_32_pval1	Aque_Archaeo_1;Scil_32_pval2	Aque_Archaeo_1;Scil_4	Aque_Archaeo_1;Scil_4_pval1	Aque_Archaeo_1;Scil_4_pval2	Aque_Archaeo_1;Scil_5	Aque_Archaeo_1;Scil_5_pval1	Aque_Archaeo_1;Scil_5_pval2	Aque_Archaeo_1;Scil_8	Aque_Archaeo_1;Scil_8_pval1	Aque_Archaeo_1;Scil_8_pval2	Aque_Archaeo_1;Scil_9	Aque_Archaeo_1;Scil_9_pval1	Aque_Archaeo_1;Scil_9_pval2	Aque_Choano_to_pinaco;Scil_15	Aque_Choano_to_pinaco;Scil_15_pval1	Aque_Choano_to_pinaco;Scil_15_pval2	Aque_Choanocytes_1;Scil_1	Aque_Choanocytes_1;Scil_1_pval1	Aque_Choanocytes_1;Scil_1_pval2	Aque_Choanocytes_2;Scil_0	Aque_Choanocytes_2;Scil_0_pval1	Aque_Choanocytes_2;Scil_0_pval2	Aque_Choanocytes_2;Scil_1	Aque_Choanocytes_2;Scil_1_pval1	Aque_Choanocytes_2;Scil_1_pval2	Aque_Choanocytes_2;Scil_11	Aque_Choanocytes_2;Scil_11_pval1	Aque_Choanocytes_2;Scil_11_pval2	Aque_Choanocytes_2;Scil_13	Aque_Choanocytes_2;Scil_13_pval1	Aque_Choanocytes_2;Scil_13_pval2	Aque_Choanocytes_2;Scil_16	Aque_Choanocytes_2;Scil_16_pval1	Aque_Choanocytes_2;Scil_16_pval2	Aque_Choanocytes_2;Scil_2	Aque_Choanocytes_2;Scil_2_pval1	Aque_Choanocytes_2;Scil_2_pval2	Aque_Choanocytes_2;Scil_20	Aque_Choanocytes_2;Scil_20_pval1	Aque_Choanocytes_2;Scil_20_pval2	Aque_Choanocytes_2;Scil_3	Aque_Choanocytes_2;Scil_3_pval1	Aque_Choanocytes_2;Scil_3_pval2	Aque_Choanocytes_2;Scil_6	Aque_Choanocytes_2;Scil_6_pval1	Aque_Choanocytes_2;Scil_6_pval2	Aque_Choanocytes_2;Scil_7	Aque_Choanocytes_2;Scil_7_pval1	Aque_Choanocytes_2;Scil_7_pval2	Aque_Pinaco_1;Scil_15	Aque_Pinaco_1;Scil_15_pval1	Aque_Pinaco_1;Scil_15_pval2	Aque_Pinaco_1;Scil_21	Aque_Pinaco_1;Scil_21_pval1	Aque_Pinaco_1;Scil_21_pval2	Aque_Pinaco_2;Scil_15	Aque_Pinaco_2;Scil_15_pval1	Aque_Pinaco_2;Scil_15_pval2
Aque_Aqu2.1.36280-001;Scil_g3164	3.288773730928107e-103	4.468974446400314e-19	Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	0.0037509000960482485							Aque_Aqu2.1.37748-001;Scil_g13124	0.006868279958800548	1.5503120334201774e-32	Aque_Aqu2.1.22535-001;Scil_g7553	7.166399470023436e-67	1.142533993289119e-103	Aque_Aqu2.1.22535-001;Scil_g7553	7.166399470023436e-67	3.9000065202844444e-81	Aque_Aqu2.1.42490-001;Scil_g10912	3.576635191646024e-93	3.027494792933702e-08	Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	2.6687045971967865e-06																																													
Aque_Aqu2.1.25405-001;Scil_g8993	2.7610085691748473e-15	3.8600440103845044e-07	Aque_Aqu2.1.35782-001;Scil_g4062	1.2434888697369219e-92	0.00015022146181166757							Aque_Aqu2.1.25405-001;Scil_g8992	2.7610085691748473e-15	1.6140588694961073e-35	Aque_Aqu2.1.23414-001;Scil_g10318	3.5770669737469e-05	3.553319866193591e-117	Aque_Aqu2.1.42490-001;Scil_g10912	3.576635191646024e-93	1.3930967477476663e-48	Aque_Aqu2.1.24376-001;Scil_g1742	3.214491794611835e-10	1.7399107672698704e-32	Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	0.0003229516061169106																																													
Aque_Aqu2.1.24376-001;Scil_g1742	3.214491794611835e-10	5.742714797810918e-105	Aque_Aqu2.1.23414-001;Scil_g10318	3.5770669737469e-05	9.464405989639034e-20							Aque_Aqu2.1.32946-001;Scil_g548	3.198548394219795e-57	8.335110313075582e-34	Aque_Aqu2.1.37082-001;Scil_g9294	2.1405282321111328e-32	5.752364472955719e-43	Aque_Aqu2.1.18688-001;Scil_g8353	1.5079384116635895e-120	6.814121848247154e-55	Aque_Aqu2.1.37748-001;Scil_g13124	0.006868279958800548	4.7010770451932086e-21	Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	3.542389512272324e-05																																													
Aque_Aqu2.1.05055-001;Scil_g6010	3.25953972638231e-05	1.934325667384347e-11	Aque_Aqu2.1.27307-001;Scil_g7553	5.4316044416240484e-21	4.986251481251046e-12							Aque_Aqu2.1.16671-001;Scil_g13745	1.7538076482175143e-30	1.2093799727705831e-34	Aque_Aqu2.1.36280-001;Scil_g3164	3.288773730928107e-103	6.7171240881020505e-34	Aque_Aqu2.1.24376-001;Scil_g1742	3.214491794611835e-10	1.209777945682604e-66	Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	3.8167556660186065e-21	Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	0.0003229516061169106																																													
Aque_Aqu2.1.27307-001;Scil_g7553	5.4316044416240484e-21	9.133444795757553e-80	Aque_Aqu2.1.24376-001;Scil_g1742	3.214491794611835e-10	4.6502131570027235e-14							Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	1.789730753399385e-35	Aque_Aqu2.1.25405-001;Scil_g8993	2.7610085691748473e-15	4.196542217804253e-32	Aque_Aqu2.1.25405-001;Scil_g8993	2.7610085691748473e-15	1.187321578382684e-62	Aque_Aqu2.1.12854-001;Scil_g6390	8.308052623456065e-109	0.00046241963609446973	Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	3.542389512272324e-05																																													
Aque_Aqu2.1.33693-001;Scil_g3594	2.272650030560976e-17	5.1549510329823026e-36	Aque_Aqu2.1.41621-001;Scil_g10236	1.7335877317951547e-90	5.874430142742955e-18							Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	3.730608296861734e-12	Aque_Aqu2.1.33693-001;Scil_g3594	2.272650030560976e-17	4.111636767843774e-53	Aque_Aqu2.1.36280-001;Scil_g3164	3.288773730928107e-103	8.116188678820029e-60	Aque_Aqu2.1.36280-001;Scil_g3164	3.288773730928107e-103	1.4877839035363433e-15	Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	0.00931906611258912																																													
Aque_Aqu2.1.40808-001;Scil_g272	9.744230663720027e-132	4.264185324080984e-110	Aque_Aqu2.1.43985-001;Scil_g3594	5.989059835682736e-35	1.0220743222184018e-12							Aque_Aqu2.1.29076-001;Scil_g7064	1.6735204441251737e-27	1.1844196312040948e-34	Aque_Aqu2.1.40808-001;Scil_g272	9.744230663720027e-132	2.815134524601e-92	Aque_Aqu2.1.05055-001;Scil_g6010	3.25953972638231e-05	1.0848801213442016e-58	Aque_Aqu2.1.18688-001;Scil_g8353	1.5079384116635895e-120	1.9086001179634493e-15	Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	3.542389512272324e-05																																													
Aque_Aqu2.1.13985-001;Scil_g10648	0.007557710813279713	7.830285387808455e-21	Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	0.0003485410918405876							Aque_Aqu2.1.18688-001;Scil_g8353	1.5079384116635895e-120	2.5085130474117498e-28	Aque_Aqu2.1.31388-001;Scil_g5475	0.0006755546556821743	3.022557317504227e-65	Aque_Aqu2.1.23412-001;Scil_g10318	1.0708553104955673e-10	7.821326770216505e-50	Aque_Aqu2.1.29496-001;Scil_g3180	1.2768054689113486e-36	3.0722108798763826e-16	Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	3.542389512272324e-05																																													
Aque_Aqu2.1.23414-001;Scil_g10318	3.5770669737469e-05	1.9050675754389048e-121	Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	0.0015259880177600094							Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	4.0440999607879435e-21	Aque_Aqu2.1.05055-001;Scil_g6010	3.25953972638231e-05	7.975862819391036e-18	Aque_Aqu2.1.31388-001;Scil_g5475	0.0006755546556821743	1.0194968753723972e-60	Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	2.2987173798399092e-11	Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	3.542389512272324e-05																																													
Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	8.029355898556806e-09	Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	8.884371502775856e-05							Aque_Aqu2.1.35782-001;Scil_g4062	1.2434888697369219e-92	6.832831278353048e-29	Aque_Aqu2.1.27307-001;Scil_g7553	5.4316044416240484e-21	1.142533993289119e-103	Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	6.457213666731297e-42	Aque_Aqu2.1.13985-001;Scil_g10648	0.007557710813279713	1.4447379148200845e-22	Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	0.008491320247283619																																													
Aque_Aqu2.1.29496-001;Scil_g3180	1.2768054689113486e-36	1.1988748833804548e-13	Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	1.8454859264224383e-06							Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	2.5683729046325867e-34	Aque_Aqu2.1.04943-001;Scil_g6390	1.7992188705826774e-46	8.166174865366622e-08	Aque_Aqu2.1.33693-001;Scil_g7247	2.272650030560976e-17	6.766886631251571e-75	Aque_Aqu2.1.25405-001;Scil_g8993	2.7610085691748473e-15	2.279608448657733e-15	Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	0.006007564816306884																																													
Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	1.3016474922738273e-74	Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	8.96428828724528e-12							Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	3.1796163779076337e-32	Aque_Aqu2.1.35782-001;Scil_g4062	1.2434888697369219e-92	9.449533825092681e-07	Aque_Aqu2.1.31388-001;Scil_g6171	0.0006755546556821743	7.224585969744619e-17	Aque_Aqu2.1.40808-001;Scil_g272	9.744230663720027e-132	4.376372356258531e-40	Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	2.8224428709090352e-08																																													
Aque_Aqu2.1.31388-001;Scil_g6171	0.0006755546556821743	1.0056964963507036e-19	Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	2.9220860307881547e-16							Aque_Aqu2.1.29077-001;Scil_g7064	3.031435493306638e-15	1.1844196312040948e-34	Aque_Aqu2.1.24376-001;Scil_g1742	3.214491794611835e-10	7.016054750658809e-48	Aque_Aqu2.1.29496-001;Scil_g3180	1.2768054689113486e-36	1.0615762047400508e-97	Aque_Aqu2.1.04943-001;Scil_g6390	1.7992188705826774e-46	0.00046241963609446973	Aque_Aqu2.1.39232-001;Scil_g11100	0.0008790342511167446	4.469795210651858e-08																																													
Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	0.0076042224012588654	Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	0.005689050092697842							Aque_Aqu2.1.37888-001;Scil_g2206	1.1074993725506151e-05	1.789730753399385e-35	Aque_Aqu2.1.13985-001;Scil_g10648	0.007557710813279713	2.731164709689598e-28	Aque_Aqu2.1.39740-001;Scil_g5976	3.486960784146766e-51	8.529487621172143e-158	Aque_Aqu2.1.05055-001;Scil_g6010	3.25953972638231e-05	8.863519544956516e-15	Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	0.0005521404935448471																																													
Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	7.665058928491021e-29	Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	2.3601978042133155e-06							Aque_Aqu2.1.41308-001;Scil_g4911	4.0631799851115316e-122	3.041902186213348e-22	Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	2.5729896763608154e-20	Aque_Aqu2.1.39108-001;Scil_g1492	1.5603924607670408e-114	2.648219501093693e-53	Aque_Aqu2.1.35782-001;Scil_g4062	1.2434888697369219e-92	0.00026524190533316406																																																
Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	1.5445160416419628e-28	Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	2.9220860307881547e-16							Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	3.1796163779076337e-32	Aque_Aqu2.1.33693-001;Scil_g7247	2.272650030560976e-17	3.979683029894043e-78	Aque_Aqu2.1.20356-001;Scil_g3529	6.823879787147695e-08	6.342720728265148e-59	Aque_Aqu2.1.39108-001;Scil_g1492	1.5603924607670408e-114	6.092772197046129e-20																																																
Aque_Aqu2.1.33693-001;Scil_g7247	2.272650030560976e-17	6.239173589664101e-57	Aque_Aqu2.1.33693-001;Scil_g7247	2.272650030560976e-17	2.947908139394103e-11							Aque_Aqu2.1.37082-001;Scil_g9294	2.1405282321111328e-32	3.6465195131119144e-30	Aque_Aqu2.1.31388-001;Scil_g6171	0.0006755546556821743	1.8799084512343173e-07	Aque_Aqu2.1.42622-001;Scil_g6134	3.3255266621818837e-110	9.778478511112932e-28	Aque_Aqu2.1.23414-001;Scil_g10318	3.5770669737469e-05	1.0643507007288056e-31																																																
Aque_Aqu2.1.43985-001;Scil_g3594	5.989059835682736e-35	5.1549510329823026e-36	Aque_Aqu2.1.38191-001;Scil_g3256	5.740348681209968e-44	0.0036765848217135523							Aque_Aqu2.1.28570-001;Scil_g1710	6.837768357397875e-22	1.5967687352963646e-35	Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	1.6875820114952672e-25	Aque_Aqu2.1.27307-001;Scil_g7553	5.4316044416240484e-21	3.9000065202844444e-81	Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	4.317595088006342e-48																																																
Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	1.6516295717189015e-15	Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	2.3601978042133155e-06							Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	1.074287358893401e-31	Aque_Aqu2.1.29496-001;Scil_g3180	1.2768054689113486e-36	4.470880885214867e-11	Aque_Aqu2.1.33572-001;Scil_g3476	5.668642400668365e-139	3.917862891975341e-65	Aque_Aqu2.1.31388-001;Scil_g6171	0.0006755546556821743	9.056319468329115e-16																																																
Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	7.370947400481498e-05	Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	1.637490469451256e-13							Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	1.4836703726228442e-32	Aque_Aqu2.1.43985-001;Scil_g3594	5.989059835682736e-35	4.111636767843774e-53	Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	2.890224706248995e-39	Aque_Aqu2.1.33693-001;Scil_g7247	2.272650030560976e-17	5.744356174773947e-20																																																
Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	1.7862737089667931e-06	Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	0.0015259880177600094							Aque_Aqu2.1.27063-001;Scil_g1476	3.201242607069932e-92	1.3293565458248202e-24	Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	4.70368620128158e-24	Aque_Aqu2.1.23414-001;Scil_g10318	3.5770669737469e-05	7.821326770216505e-50	Aque_Aqu2.1.27307-001;Scil_g7553	5.4316044416240484e-21	8.211209747719209e-32																																																
Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	9.435339575139566e-36	Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	1.8454859264224383e-06							Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	1.4836703726228442e-32	Aque_Aqu2.1.38191-001;Scil_g3256	5.740348681209968e-44	1.1449812952683337e-15	Aque_Aqu2.1.35782-001;Scil_g4062	1.2434888697369219e-92	2.4316008912684474e-36	Aque_Aqu2.1.41621-001;Scil_g10236	1.7335877317951547e-90	1.2877074038321393e-26																																																
Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	8.432805031854721e-47	Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	0.005236397634869674							Aque_Aqu2.1.15179-001;Scil_g9786	3.908744777047258e-23	1.1527099746681066e-32	Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	7.471366361920747e-18	Aque_Aqu2.1.41621-001;Scil_g10236	1.7335877317951547e-90	8.87245979754869e-52	Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	1.9644273433060179e-22																																																
Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	2.510583355430655e-19	Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	0.005689050092697842							Aque_Aqu2.1.31388-001;Scil_g5475	0.0006755546556821743	6.830955559382154e-13	Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	6.355210950111357e-30	Aque_Aqu2.1.13985-001;Scil_g10648	0.007557710813279713	2.822246599512697e-48	Aque_Aqu2.1.43985-001;Scil_g3594	5.989059835682736e-35	1.852306813508915e-26																																																
Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	9.435339575139566e-36	Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	4.855877563870554e-07							Aque_Aqu2.1.05055-001;Scil_g6010	3.25953972638231e-05	3.319278402005585e-27	Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	4.328817954473518e-23	Aque_Aqu2.1.43985-001;Scil_g3594	5.989059835682736e-35	1.5503061382583601e-105	Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	1.8114732482372175e-09																																																
Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	1.3016474922738273e-74	Aque_Aqu2.1.43985-001;Scil_g7247	5.989059835682736e-35	2.947908139394103e-11							Aque_Aqu2.1.43382-001;Scil_g12220	1.0768824237806037e-94	4.101234208796754e-30	Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	7.471366361920747e-18	Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	3.8488485394872086e-50	Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	4.317595088006342e-48																																																
Aque_Aqu2.1.39108-001;Scil_g1492	1.5603924607670408e-114	3.800028070102745e-12	Aque_Aqu2.1.43995-001;Scil_g3594	0.0011706263356069905	1.0220743222184018e-12							Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	7.053279979408567e-27	Aque_Aqu2.1.33572-001;Scil_g3476	5.668642400668365e-139	1.4215916816970868e-10	Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	1.2374995886266619e-65	Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	1.361342163287662e-11																																																
Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	1.2287369154568224e-05	Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	3.940519673059785e-06							Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	5.634076380628945e-35	Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	1.0400492394594775e-38	Aque_Aqu2.1.29989-001;Scil_g3256	4.122966021694138e-114	1.712175131185977e-54	Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	4.989241803818245e-30																																																
Aque_Aqu2.1.41621-001;Scil_g10236	1.7335877317951547e-90	3.455058568172844e-26	Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	2.2525698292076748e-05							Aque_Aqu2.1.41892-001;Scil_g4223	8.326661223111995e-07	1.1529385703050456e-32	Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	1.0400492394594775e-38	Aque_Aqu2.1.39820-001;Scil_g5976	0.00030930266620041397	8.529487621172143e-158	Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	4.989241803818245e-30																																																
Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	8.432805031854721e-47	Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	3.940519673059785e-06							Aque_Aqu2.1.31038-001;Scil_g9420	1.0272479399297856e-48	2.125820616792006e-34	Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	4.0154535688480227e-11	Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	2.7600346230662833e-36	Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	5.620841087259519e-16																																																
Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	6.093537870107988e-11	Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	0.007369551453336262							Aque_Aqu2.1.29496-001;Scil_g208	1.2768054689113486e-36	1.0581074648714269e-30	Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	8.21472553619718e-09	Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	6.060493256082687e-29	Aque_Aqu2.1.39740-001;Scil_g5976	3.486960784146766e-51	1.2628463784206243e-05																																																
Aque_Aqu2.1.43995-001;Scil_g3594	0.0011706263356069905	5.1549510329823026e-36	Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	8.913735957910693e-06							Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	7.053279979408567e-27	Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	4.70368620128158e-24	Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	4.207230267962641e-31	Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	3.0673358893648494e-34																																																
Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	2.510583355430655e-19	Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	4.855877563870554e-07							Aque_Aqu2.1.30395-001;Scil_g3084	6.234964103978512e-06	3.243320324773127e-24	Aque_Aqu2.1.29989-001;Scil_g3256	4.122966021694138e-114	1.1449812952683337e-15	Aque_Aqu2.1.38191-001;Scil_g3256	5.740348681209968e-44	1.712175131185977e-54	Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	2.3870686626230415e-05																																																
Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	1.3016474922738273e-74	Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	0.00097603310845423							Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	2.7237528233516897e-30	Aque_Aqu2.1.20356-001;Scil_g3529	6.823879787147695e-08	3.379859503494039e-14	Aque_Aqu2.1.42087-001;Scil_g6454	4.453201835818651e-25	2.7600346230662833e-36	Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	1.1428871739987654e-14																																																
Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	1.7862737089667931e-06	Aque_Aqu2.1.29989-001;Scil_g3256	4.122966021694138e-114	0.0036765848217135523							Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	5.5423816595712935e-31	Aque_Aqu2.1.41621-001;Scil_g10236	1.7335877317951547e-90	5.883545561960615e-39	Aque_Aqu2.1.40808-001;Scil_g272	9.744230663720027e-132	4.732315228393487e-30	Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	1.542495619742631e-10																																																
Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	0.0076042224012588654	Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	6.759984385843855e-06							Aque_Aqu2.1.43440-001;Scil_g3804	2.966613490803621e-57	1.9344597697018245e-29	Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	4.08406668245449e-32	Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	1.1491303369181858e-47	Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	3.588812933919248e-23																																																
Aque_Aqu2.1.29989-001;Scil_g3256	4.122966021694138e-114	0.008525686068177827	Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	6.759984385843855e-06							Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	4.63696323920881e-31	Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	1.3775837916420375e-52	Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	1.3756483808611743e-31	Aque_Aqu2.1.38191-001;Scil_g3256	5.740348681209968e-44	1.682278259455934e-06																																																
Aque_Aqu2.1.38191-001;Scil_g3256	5.740348681209968e-44	0.008525686068177827	Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	0.007369551453336262							Aque_Aqu2.1.34247-001;Scil_g9420	5.995179413289e-67	2.125820616792006e-34	Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	1.3775837916420375e-52	Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	4.207230267962641e-31	Aque_Aqu2.1.43995-001;Scil_g3594	0.0011706263356069905	1.852306813508915e-26																																																
Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	1.3016474922738273e-74	Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	2.960401971384054e-05							Aque_Aqu2.1.44247-001;Scil_g9331	3.554518331741283e-29	7.45742043027554e-34	Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	6.645196967260229e-16	Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	8.415576290614868e-29	Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	1.8114732482372175e-09																																																
Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	9.396993292958273e-08	Aque_Aqu2.1.43995-001;Scil_g7247	0.0011706263356069905	2.947908139394103e-11							Aque_Aqu2.1.44246-001;Scil_g1638	7.348281244918552e-80	1.837014482864839e-32	Aque_Aqu2.1.43995-001;Scil_g3594	0.0011706263356069905	4.111636767843774e-53	Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	3.3268431874295156e-33	Aque_Aqu2.1.20356-001;Scil_g3529	6.823879787147695e-08	1.3721589652683676e-10																																																
Aque_Aqu2.1.41892-001;Scil_g13524	8.326661223111995e-07	1.8188968489152448e-65	Aque_Aqu2.1.27307-001;Scil_g12359	5.4316044416240484e-21	4.038438919727113e-05							Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	1.0590171517316566e-23	Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	1.0277796239792492e-10	Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	1.1491303369181858e-47	Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	3.0673358893648494e-34																																																
